week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,redzone_carries,redzone_targets,completion_percentage,position_ranking,position,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,third_down_completion,fourth_down_completion,success_rate,home_team,win_percentage,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against,third_down_allowed,fourth_down_allowed,season
17,CHI,A.Dalton,0.0,169.5,9.166666666666666,0.0,1.0,0.0,0.0,9.696666666666667,10.32,0.1666666666666666,-9.376666666666669,0.3333333333333333,6.213333333333332,4.829999999999998,6,0,0.5975609756097561,3.0,0,0.0,0.0028169014084507,NYG,-0.1030084267405132,-0.036643672942671,-0.157113025218272,55.09761388286334,44.90238611713666,0.3478260869565217,0.4444444444444444,0.3859649122807017,0,0.3333333333333333,243.33333333333331,124.2,-11.533333333333331,0.0358696450516979,0.0502650247109287,0.0158001741399235,23.53333333333333,0.3501006036217304,0.1018181818181818,2021
4,CHI,J.Fields,0.0,46.0,15.333333333333334,0.0,0.0,0.3333333333333333,0.0,4.706666666666667,7.26,0.0,0.0,0.0,0.0,-8.881784197001252e-16,3,0,0.3043478260869565,2.0,0,0.0,0.1,DET,-0.3139230951945624,-0.1105352429294535,-0.4586010519604646,58.57988165680473,41.42011834319527,0.3333333333333333,0.0,0.25,0,0.3333333333333333,280.0,111.0,-17.333333333333332,0.2081374644817359,0.4939745666052863,-0.1372490339175541,29.666666666666668,0.3608695652173913,0.1209677419354838,2021
5,CHI,J.Fields,0.0,86.75,13.75,0.0,0.0,0.25,0.0,5.345000000000001,8.84,0.0,0.0,0.0,0.0,-0.4516666666666671,4,0,0.390625,2.0,0,0.0,0.0625,LV,-0.1877056868685605,-0.0020180771467404,-0.3588612227860641,52.23214285714286,47.767857142857146,0.2954545454545454,0.1428571428571428,0.3125,0,0.5,235.0,132.25,-12.25,-0.0310230589228196,0.0030737820992468,-0.0836296136425793,23.5,0.3434535104364326,0.1286764705882352,2021
6,CHI,J.Fields,0.0,91.6,11.8,0.0,0.2,0.2,0.0,6.044,13.26,0.0,0.0,0.0,0.0,0.6293333333333333,4,0,0.4352941176470588,1.0,0,0.0,0.0676691729323308,GB,-0.1562872130284977,-0.0443349806838774,-0.27400169262615,49.11660777385159,50.8833922261484,0.3333333333333333,0.1428571428571428,0.3157894736842105,0,0.6,232.8,101.0,-13.0,0.0388841122808694,0.0469864291769388,0.0261020089017256,24.4,0.3931623931623931,0.1142857142857142,2021
7,CHI,J.Fields,0.0,105.33333333333331,17.0,0.0,0.3333333333333333,0.1666666666666666,0.0,7.246666666666667,1.16,0.0,0.0,0.1666666666666666,6.013333333333333,2.54,4,0,0.4568965517241379,1.0,0,0.0,0.0649350649350649,TB,-0.1263969352054754,-0.0058010004784424,-0.2484371326238502,50.0,50.0,0.3382352941176471,0.2222222222222222,0.3478260869565217,0,0.5,290.5,55.333333333333336,-11.833333333333334,0.0222168743881237,0.0911437710525423,-0.1656996123075014,24.0,0.3895131086142322,0.0874125874125874,2021
8,CHI,J.Fields,0.0,116.57142857142856,20.0,0.0,0.2857142857142857,0.1428571428571428,0.0,6.377142857142857,25.3,0.0,0.0,0.1428571428571428,6.882857142857143,1.3761904761904766,4,0,0.4934210526315789,1.0,0,0.0,0.0625,SF,-0.1766557469195182,-0.0194984360157817,-0.3299421880965615,50.8641975308642,49.13580246913581,0.3164556962025316,0.2,0.2962962962962963,0,0.4285714285714285,221.16666666666663,116.16666666666669,-16.166666666666668,-0.0390999780986417,-0.0515631142353437,-0.0232663082897498,24.83333333333333,0.3646209386281588,0.0771929824561403,2021
9,CHI,J.Fields,0.0,123.875,30.375,0.0,0.375,0.25,0.0,8.7425,18.14,0.125,-7.5825,0.125,16.5575,4.4975000000000005,5,0,0.5136612021857924,1.0,0,0.0,0.0643564356435643,PIT,-0.1451049605851229,-0.0133298824912426,-0.2746274732415009,50.21186440677966,49.78813559322034,0.351063829787234,0.2727272727272727,0.3225806451612903,0,0.375,251.7142857142857,102.57142857142856,-16.571428571428573,0.0177559947074972,0.0861371328015322,-0.0889350581018704,20.285714285714285,0.3553113553113553,0.0811688311688311,2021
11,CHI,J.Fields,0.0,142.44444444444446,32.0,0.0,0.4444444444444444,0.2222222222222222,0.0,9.786666666666669,3.460000000000001,0.2222222222222222,-7.456666666666667,0.2222222222222222,11.933333333333334,5.08,6,0,0.5162790697674419,1.0,0,0.0,0.0717488789237668,BAL,-0.1156936239770967,-0.0024221327620711,-0.2247067884547153,50.75471698113208,49.24528301886792,0.3490566037735849,0.2727272727272727,0.3235294117647059,0,0.3333333333333333,297.3333333333333,87.0,-15.22222222222222,0.0540482816041003,0.1242176864246506,-0.076428881954112,22.77777777777778,0.3254817987152034,0.1050724637681159,2021
14,CHI,J.Fields,0.0,136.1,31.1,0.0,0.4,0.2,0.0,9.154,18.36,0.1,-7.994,0.2,12.566,6.479333333333333,6,0,0.5043859649122807,2.0,0,0.0,0.0655172413793103,GB,-0.107779266878053,-0.0260576529724026,-0.1774018366470228,53.994490358126725,46.00550964187328,0.3448275862068966,0.5,0.3777777777777777,0,0.3333333333333333,232.91666666666663,102.16666666666669,-18.58333333333333,-0.0180897209947693,-0.0490843807493983,0.0324745596998263,20.166666666666668,0.3931623931623931,0.1142857142857142,2021
15,CHI,J.Fields,0.0,144.0909090909091,35.0,0.0,0.5454545454545454,0.1818181818181818,0.0,9.990909090909092,16.9,0.3636363636363636,-6.980909090909092,0.2727272727272727,10.609090909090908,3.329090909090908,8,0,0.5057034220532319,1.0,0,0.0,0.0655737704918032,MIN,-0.1093341236222091,-0.0134151044006182,-0.1894950182573958,54.46428571428571,45.535714285714285,0.3481012658227848,0.4736842105263157,0.3877551020408163,0,0.3076923076923077,269.3076923076923,126.23076923076924,-22.23076923076923,-0.0211304440795308,-0.0415571126839729,0.0075963982229699,25.153846153846157,0.3333333333333333,0.0981818181818181,2021
4,LA,M.Stafford,0.0,314.0,-2.0,0.0,3.0,0.0,0.0,23.69333333333333,19.3,0.3333333333333333,-6.473333333333333,0.0,0.0,7.105427357601002e-15,3,0,0.6804123711340206,1.0,0,0.0,0.0294117647058823,ARI,0.2025145646798452,-0.1592656974077343,0.462544128055293,58.08383233532935,41.91616766467065,0.5588235294117647,0.5,0.6363636363636364,1,1.0,225.0,138.33333333333334,-25.0,-0.1054429636243725,-0.2242357074649656,0.0642609561479033,17.666666666666668,0.3634577603143418,0.1240310077519379,2021
5,LA,M.Stafford,0.0,305.5,3.75,0.0,2.75,0.0,0.0,22.595,16.5,0.0,0.0,0.25,6.925000000000004,-0.5816666666666634,6,0,0.6666666666666666,1.0,0,0.0,0.057471264367816,SEA,0.1536804242266448,-0.1322669454866262,0.3415290612645602,60.0,40.0,0.5555555555555556,0.3333333333333333,0.5333333333333333,1,0.75,302.0,152.25,-18.25,0.0769981361367916,0.1671268051034383,-0.0336143212313656,25.0,0.3397027600849256,0.0639097744360902,2021
6,LA,M.Stafford,0.0,317.4,2.8,0.0,2.4,0.0,0.0,21.376,25.24,0.0,0.0,0.2,8.144000000000002,0.3973333333333357,6,0,0.6647727272727273,1.0,0,0.0,0.0434782608695652,NYG,0.1674958484600797,-0.0997358180477551,0.3476863435910769,59.45945945945946,40.54054054054054,0.4909090909090909,0.5,0.5263157894736842,1,0.8,270.6,135.8,-10.2,0.1195775244475889,0.215033251474255,0.000920752657497,26.6,0.3501006036217304,0.1018181818181818,2021
7,LA,M.Stafford,0.0,306.3333333333333,4.333333333333333,0.0,2.6666666666666665,0.0,0.0,22.02,27.16,0.0,0.0,0.1666666666666666,7.5000000000000036,-1.673333333333332,6,0,0.6747572815533981,1.0,0,0.0,0.0344827586206896,DET,0.1694438333001596,-0.1022521404778176,0.3663249737189837,57.61772853185596,42.38227146814405,0.4393939393939394,0.6666666666666666,0.5217391304347826,1,0.8333333333333334,266.6666666666667,131.33333333333334,-18.166666666666668,0.1601929204591508,0.3829287782664209,-0.0625429373481191,27.666666666666668,0.3608695652173913,0.1209677419354838,2021
8,LA,M.Stafford,0.0,310.2857142857143,3.4285714285714284,0.0,2.7142857142857144,0.0,0.0,22.754285714285714,24.200000000000003,0.1428571428571428,-6.254285714285714,0.1428571428571428,6.765714285714289,0.2123809523809541,6,0,0.6706827309236948,1.0,0,0.0,0.0308641975308641,HOU,0.1684784767473382,-0.1184480326925578,0.3609151316728909,59.61995249406176,40.38004750593824,0.4810126582278481,0.5714285714285714,0.5185185185185185,1,0.8571428571428571,253.42857142857144,144.28571428571428,-13.714285714285714,0.0944020263935337,0.1373394401011086,0.0460704652352583,29.0,0.3841336116910229,0.0772200772200772,2021
9,LA,M.Stafford,0.0,309.625,3.0,0.0,2.75,0.0,0.0,22.935,13.06,0.125,-6.435000000000002,0.125,6.585000000000001,2.5983333333333327,6,0,0.6690391459074733,1.0,0,0.0,0.0259067357512953,TEN,0.1751482470991852,-0.0952684281880624,0.3636781826867734,58.72689938398358,41.27310061601643,0.4666666666666667,0.5,0.5161290322580645,1,0.875,283.0,98.125,-16.125,0.0125189980939061,0.0191661124919449,-0.0001955404930401,24.375,0.3650485436893204,0.1086142322097378,2021
10,LA,M.Stafford,0.0,307.8888888888889,4.111111111111111,0.0,2.555555555555556,0.0,0.0,21.83777777777778,9.82,0.1111111111111111,-8.77777777777778,0.1111111111111111,7.682222222222222,-0.3644444444444481,6,0,0.655688622754491,1.0,0,0.0,0.0236966824644549,SF,0.1250756556609384,-0.0727568587307938,0.2534312751174791,60.42780748663101,39.57219251336899,0.4380952380952381,0.5454545454545454,0.4857142857142857,1,0.7777777777777778,223.25,126.375,-16.5,0.0107493499205356,0.0310888479426555,-0.0124323486985617,25.25,0.3646209386281588,0.0771929824561403,2021
12,LA,M.Stafford,0.0,301.4,3.8,0.0,2.4,0.0,0.0,20.636000000000003,21.98,0.2,-9.196000000000002,0.2,7.703999999999999,-4.942666666666668,7,0,0.649867374005305,1.0,0,0.0,0.0227272727272727,GB,0.0966652405669331,-0.065940604147074,0.1943147822338103,62.27642276422765,37.72357723577236,0.4260869565217391,0.4615384615384615,0.4615384615384615,1,0.7,226.63636363636363,105.1818181818182,-18.727272727272727,-0.0072838357029728,-0.0447298493688033,0.0523360919375258,19.454545454545453,0.3931623931623931,0.1142857142857142,2021
13,LA,M.Stafford,0.0,301.45454545454544,3.363636363636364,0.0,2.4545454545454546,0.0,0.0,20.758181818181814,24.0,0.1818181818181818,-9.318181818181817,0.1818181818181818,7.581818181818184,-5.804848484848485,7,0,0.6363636363636364,1.0,0,0.0,0.0209205020920502,JAX,0.075570521963054,-0.0789276066166767,0.1662782537783613,62.8698224852071,37.1301775147929,0.4140625,0.4285714285714285,0.4883720930232558,1,0.6363636363636364,254.1818181818182,113.27272727272728,-13.636363636363637,0.1051162729382145,0.1969214597360486,-0.0085762431624142,24.09090909090909,0.3653846153846153,0.1189591078066914,2021
14,LA,M.Stafford,0.0,300.9166666666667,3.25,0.0,2.5,0.0,0.0,21.02833333333333,23.48,0.1666666666666666,-9.588333333333331,0.1666666666666666,7.311666666666669,-2.4283333333333346,7,0,0.6389496717724289,1.0,0,0.0,0.0225563909774436,ARI,0.087458513718205,-0.0608453223087634,0.1760513960712956,62.53369272237197,37.46630727762803,0.4142857142857143,0.4666666666666667,0.4893617021276595,1,0.6666666666666666,211.0,111.33333333333331,-15.666666666666666,-0.1460312235738863,-0.2131107612098487,-0.0437585482345492,17.5,0.3634577603143418,0.1240310077519379,2021
15,LA,M.Stafford,0.0,299.84615384615387,3.0,0.0,2.5384615384615383,0.0,0.0,21.21692307692308,15.46,0.1538461538461538,-9.77692307692308,0.0769230769230769,8.303076923076922,1.9364102564102552,7,0,0.6428571428571429,1.0,0,0.0,0.0209059233449477,SEA,0.0938866856928178,-0.0658731484747948,0.1899386105297874,62.43718592964824,37.56281407035176,0.4210526315789473,0.4666666666666667,0.52,1,0.6923076923076923,285.3076923076923,116.3846153846154,-11.076923076923077,0.021958718289222,0.0891631820989338,-0.070425712580976,20.153846153846157,0.3397027600849256,0.0639097744360902,2021
16,LA,M.Stafford,0.0,295.85714285714283,2.571428571428572,0.0,2.5,0.0,0.0,20.805714285714284,6.68,0.1428571428571428,-9.365714285714285,0.1428571428571428,7.534285714285717,0.1742857142857161,7,0,0.6424474187380497,1.0,0,0.0,0.0191693290734824,MIN,0.0814915387175786,-0.0681901114054828,0.1732504046934017,61.98830409356725,38.01169590643275,0.4268292682926829,0.4375,0.5185185185185185,1,0.7142857142857143,270.42857142857144,125.57142857142856,-22.785714285714285,-0.0312974340456285,-0.0399988680496581,-0.0189801226404606,24.0,0.3333333333333333,0.0981818181818181,2021
17,LA,M.Stafford,0.0,289.26666666666665,2.933333333333333,0.0,2.4,0.0,0.0,19.864,14.259999999999998,0.2,-10.010666666666667,0.1333333333333333,8.476,-4.657333333333336,7,0,0.6375,1.0,0,0.0,0.0203488372093023,BAL,0.0721245490037841,-0.0424985960006742,0.1443022717972892,61.36363636363637,38.63636363636363,0.4325842696629213,0.4705882352941176,0.5172413793103449,1,0.7333333333333333,290.3333333333333,85.06666666666666,-15.066666666666666,0.0765333692391875,0.1593871152505433,-0.0720773180510219,22.53333333333333,0.3254817987152034,0.1050724637681159,2021
4,CLE,B.Mayfield,0.0,260.0,16.0,0.0,0.6666666666666666,0.3333333333333333,0.0,15.333333333333334,9.3,0.0,0.0,0.0,0.0,0.0,2,0,0.6704545454545454,1.0,0,0.0,0.0,MIN,0.1206907855396349,0.1121342209716746,0.1299279859255011,47.31182795698925,52.68817204301075,0.4375,0.5714285714285714,0.6363636363636364,0,0.6666666666666666,317.6666666666667,119.33333333333331,-29.33333333333333,0.0682851206878723,0.111398609314997,0.0096507761549827,26.0,0.3333333333333333,0.0981818181818181,2021
5,CLE,B.Mayfield,0.0,233.75,14.75,0.0,0.5,0.25,0.0,13.825,23.0,0.0,0.0,0.0,0.0,0.7616666666666649,2,0,0.592,1.0,0,0.0,0.0080645161290322,LAC,0.0643670853955871,0.0862839925580351,0.0406683158622084,47.89272030651341,52.10727969348659,0.42,0.5,0.5333333333333333,0,0.75,196.0,133.75,-14.5,-0.0288046184940696,-0.0244456508091379,-0.0342952412510509,18.5,0.4404255319148936,0.1260869565217391,2021
6,CLE,B.Mayfield,0.0,248.0,13.4,0.0,0.8,0.2,0.0,15.660000000000002,12.16,0.2,-6.360000000000001,0.2,7.339999999999998,0.7533333333333285,2,0,0.6139240506329114,1.0,0,0.0,0.0064102564102564,ARI,0.1049981063831564,0.1212644558407223,0.087358623529822,48.02431610942249,51.97568389057751,0.4032258064516129,0.4545454545454545,0.5263157894736842,0,0.6,224.2,134.6,-16.2,-0.1139527909881237,-0.1813481135705682,-0.0163643638887442,16.6,0.3634577603143418,0.1240310077519379,2021
8,CLE,B.Mayfield,0.0,245.66666666666663,12.5,0.0,1.0,0.1666666666666666,0.0,15.076666666666668,9.5,0.0,0.0,0.1666666666666666,7.923333333333332,-0.2566666666666695,3,0,0.6073298429319371,1.0,0,0.0,0.0049504950495049,PIT,0.0708608728955682,0.1191987205667235,0.0236068334681609,50.66666666666667,49.333333333333336,0.425287356321839,0.4375,0.4814814814814814,0,0.5714285714285714,256.1666666666667,107.16666666666669,-16.833333333333332,0.0416992422661649,0.108263568613965,-0.0618452653859685,22.0,0.3553113553113553,0.0811688311688311,2021
9,CLE,B.Mayfield,0.0,242.7142857142857,11.428571428571429,0.0,0.8571428571428571,0.1428571428571428,0.0,14.28,16.72,0.0,0.0,0.1428571428571428,8.719999999999999,0.6066666666666638,3,0,0.6017699115044248,1.0,0,0.0,0.0044843049327354,CIN,0.0470896014933399,0.0838659152258946,0.0128790770909634,51.77165354330708,48.22834645669291,0.4123711340206185,0.3888888888888889,0.4516129032258064,0,0.5,278.25,94.375,-16.125,-0.0471033988039964,-0.035593366732179,-0.0686768468948892,19.5,0.3694915254237288,0.0784313725490196,2021
10,CLE,B.Mayfield,0.0,239.625,10.0,0.0,1.0,0.125,0.0,14.585,4.92,0.0,0.0,0.125,8.415,-1.7916666666666696,3,0,0.6024096385542169,1.0,0,0.0,0.0040650406504065,NE,0.0694743575338462,0.0913705969409109,0.0489807242097962,51.624548736462096,48.375451263537904,0.4056603773584906,0.3888888888888889,0.5,0,0.5555555555555556,245.22222222222223,106.22222222222224,-14.555555555555555,-0.0244364564705015,-0.0038807788046172,-0.0553169037402546,17.555555555555557,0.3859275053304904,0.1264822134387351,2021
11,CLE,B.Mayfield,0.0,221.11111111111111,8.88888888888889,0.0,1.0,0.1111111111111111,0.0,13.511111111111113,7.94,0.1111111111111111,-8.591111111111113,0.1111111111111111,9.488888888888887,-3.131111111111112,3,0,0.5919117647058824,1.0,0,0.0,0.0037593984962406,DET,0.0397282394291358,0.0817214311989957,0.0023569398352038,52.94117647058824,47.05882352941176,0.376068376068376,0.4090909090909091,0.4736842105263157,0,0.5,254.44444444444449,135.44444444444446,-12.88888888888889,0.1226153038870462,0.24414487592025,-0.0068299873973623,27.55555555555556,0.3608695652173913,0.1209677419354838,2021
12,CLE,B.Mayfield,0.0,216.6,8.9,0.0,1.0,0.1,0.0,12.954000000000002,12.28,0.1,-8.034000000000002,0.1,10.045999999999998,-3.094000000000001,3,0,0.5827814569536424,1.0,0,0.0,0.0033783783783783,BAL,0.0346993377156252,0.0832209940173464,-0.0094875308473254,52.366863905325445,47.63313609467456,0.3769230769230769,0.4090909090909091,0.4634146341463415,0,0.5454545454545454,290.7,87.5,-15.6,0.0353355896015573,0.1001014606052091,-0.0847182200637486,21.8,0.3254817987152034,0.1050724637681159,2021
14,CLE,B.Mayfield,0.0,219.3636363636364,8.454545454545455,0.0,1.0,0.0909090909090909,0.0,12.892727272727273,15.0,0.0909090909090909,-7.972727272727273,0.0909090909090909,10.107272727272727,-4.512727272727272,3,0,0.5689149560117303,1.0,0,0.0,0.0064102564102564,BAL,0.0161726403564191,0.0656099595018711,-0.0263664482105978,53.75170532060027,46.24829467939973,0.3706293706293706,0.391304347826087,0.4444444444444444,0,0.5,282.5,83.41666666666667,-15.083333333333334,0.0239505155421011,0.0916886338576835,-0.1002360347031332,20.666666666666668,0.3254817987152034,0.1050724637681159,2021
16,CLE,B.Mayfield,0.0,216.91666666666663,8.916666666666666,0.0,1.0833333333333333,0.0833333333333333,0.0,13.068333333333332,9.98,0.0833333333333333,-8.148333333333333,0.0833333333333333,9.931666666666668,-1.3283333333333331,3,0,0.579088471849866,1.0,0,0.0,0.0083565459610027,GB,0.0089926117151498,0.0450211673806637,-0.0218085865435373,53.84615384615385,46.15384615384615,0.3801169590643274,0.4166666666666667,0.4615384615384615,0,0.5,231.0,107.42857142857144,-17.214285714285715,-0.0074624065201097,-0.052706931917819,0.0661128030051372,21.142857142857142,0.3931623931623931,0.1142857142857142,2021
17,CLE,B.Mayfield,0.0,217.30769230769232,9.076923076923077,0.0,1.1538461538461535,0.0769230769230769,0.0,12.830769230769231,13.0,0.0769230769230769,-7.910769230769231,0.0769230769230769,10.169230769230769,-0.4107692307692296,3,0,0.5710843373493976,1.0,0,0.0,0.0078534031413612,PIT,0.0164975447092252,0.0716401085167894,-0.0294922574827391,54.55543358946213,45.44456641053787,0.3934426229508196,0.44,0.4464285714285714,0,0.4666666666666667,240.7333333333333,137.46666666666667,-17.733333333333334,0.0378618057799767,0.0418834142144822,0.0328512772386256,24.33333333333333,0.3553113553113553,0.0811688311688311,2021
4,KC,P.Mahomes,0.0,313.3333333333333,22.0,0.0,3.0,0.3333333333333333,0.0,26.73333333333333,31.72,0.0,0.0,0.3333333333333333,6.546666666666667,0.0,3,0,0.6724137931034483,1.0,0,0.0,0.0,PHI,0.2569008613958476,-0.0610298471089636,0.4425949035314011,62.70270270270271,37.2972972972973,0.5517241379310345,0.0,0.7777777777777778,1,0.3333333333333333,179.66666666666666,130.33333333333334,-15.333333333333334,-0.0433288601551183,0.0106794911867601,-0.0973372114969969,19.33333333333333,0.406,0.1031746031746031,2021
5,KC,P.Mahomes,0.0,304.5,23.0,0.0,3.5,0.25,0.0,27.98,18.98,0.0,0.0,0.0,0.0,-1.7666666666666655,3,0,0.6938775510204082,1.0,0,0.0,0.0,BUF,0.3213474337948297,0.0638415224405519,0.4960192757624168,59.51417004048582,40.48582995951417,0.6410256410256411,0.0,0.8333333333333334,1,0.5,167.25,68.75,-18.5,-0.3398391460357987,-0.3675950516713048,-0.2945162115170609,9.5,0.3677298311444653,0.1318681318681318,2021
6,KC,P.Mahomes,0.0,298.0,30.6,0.0,3.2,0.2,0.0,26.18,22.98,0.2,-7.199999999999999,0.2,7.100000000000001,-1.6466666666666685,5,0,0.6650246305418719,1.0,0,0.0,0.0098039215686274,WAS,0.201664911978382,0.0258289273728484,0.3068130635766659,62.26993865030674,37.73006134969325,0.5882352941176471,0.0,0.8125,1,0.4,301.4,106.8,-8.0,0.1357844447874833,0.2549742010116966,-0.0475149530421779,31.0,0.3975903614457831,0.1129032258064516,2021
7,KC,P.Mahomes,0.0,314.5,30.666666666666668,0.0,3.0,0.1666666666666666,0.0,25.646666666666665,7.74,0.1666666666666666,-6.666666666666664,0.3333333333333333,6.853333333333335,-1.0866666666666625,5,0,0.6600790513833992,1.0,0,0.0,0.0079365079365079,TEN,0.1889870248658754,0.0086278696743809,0.294739782528358,62.62376237623762,37.37623762376238,0.6029411764705882,0.3333333333333333,0.8,1,0.5,291.0,105.66666666666669,-15.166666666666666,0.0626824264076454,0.1191761899202324,-0.0258113010526306,26.83333333333333,0.3650485436893204,0.1086142322097378,2021
